ProductID,StoreID,ReportDate,SalesCumulativeSum
4485265747,199284261,2021-05-10,0.0
4485265747,199284261,2021-05-11,0.0
4485265747,199284261,2021-05-13,0.0
4485265747,199284261,2021-05-14,0.0
4485265747,199284261,2021-05-15,0.0
4485265747,199284261,2021-05-16,0.0
4485265747,199284261,2021-05-17,0.0
4485265747,199284261,2021-05-18,0.0
4485380228,341325514,2021-05-04,
4485499716,219247426,2021-05-04,
4485819591,235791250,2021-04-23,0.0
4485819591,235791250,2021-04-24,0.0
4485819591,235791250,2021-04-25,0.0
4485819591,235791250,2021-04-26,0.0
4485819591,235791250,2021-04-27,0.0
4485819591,235791250,2021-04-28,0.0
4485819591,235791250,2021-04-29,0.0
4485819591,235791250,2021-04-30,0.0
4485819591,235791250,2021-05-01,0.0
4485819591,235791250,2021-05-04,0.0
4485819591,235791250,2021-05-05,0.0
4485819591,235791250,2021-05-06,0.0
4485819591,235791250,2021-05-08,0.0
4485819591,235791250,2021-05-09,0.0
4485819591,235791250,2021-05-10,0.0
4485819591,235791250,2021-05-11,0.0
4485819591,235791250,2021-05-13,0.0
4485819591,235791250,2021-05-14,0.0
4485819591,235791250,2021-05-15,0.0
4485819591,235791250,2021-05-16,0.0
4485819591,235791250,2021-05-17,0.0
4485819591,235791250,2021-05-18,0.0
4485952599,144377767,2021-04-23,0.0
4485952599,144377767,2021-04-24,0.0
4485952599,144377767,2021-04-25,0.0
4485952599,144377767,2021-04-26,0.0
4485952599,144377767,2021-04-27,0.0
4485952599,144377767,2021-04-29,0.0
4485952599,144377767,2021-05-01,0.0
4485952599,144377767,2021-05-04,0.0
4485952599,144377767,2021-05-05,0.0
4485952599,144377767,2021-05-06,0.0
4485952599,144377767,2021-05-08,0.0
4485952599,144377767,2021-05-09,0.0
4485952599,144377767,2021-05-10,0.0
4485952599,144377767,2021-05-11,0.0
4485952599,144377767,2021-05-13,0.0
4485952599,144377767,2021-05-14,0.0
4485952599,144377767,2021-05-15,0.0
4485952599,144377767,2021-05-16,0.0
4485952599,144377767,2021-05-17,0.0
4485952599,144377767,2021-05-18,0.0
4485968557,244584418,2021-04-28,0.0
4485968557,244584418,2021-04-29,0.0
4485968557,244584418,2021-05-01,0.0
4485968557,244584418,2021-05-03,0.0
4485968557,244584418,2021-05-04,0.0
4485968557,244584418,2021-05-05,0.0
4485968557,244584418,2021-05-06,0.0
4485968557,244584418,2021-05-08,0.0
4485968557,244584418,2021-05-09,0.0
4485968557,244584418,2021-05-10,0.0
4485968557,244584418,2021-05-11,0.0
4485968557,244584418,2021-05-13,0.0
4485968557,244584418,2021-05-14,0.0
4485968557,244584418,2021-05-15,0.0
4485968557,244584418,2021-05-16,0.0
4485968557,244584418,2021-05-17,0.0
4485968557,244584418,2021-05-18,0.0
4486196868,191933105,2021-04-29,0.0
4486839298,216033810,2021-04-23,0.0
4486839298,216033810,2021-04-24,0.0
4486839298,216033810,2021-04-25,0.0
4486839298,216033810,2021-04-26,0.0
4486839298,216033810,2021-04-27,0.0
4486839298,216033810,2021-04-28,0.0
4486839298,216033810,2021-04-29,0.0
4486839298,216033810,2021-05-01,0.0
4486839298,216033810,2021-05-04,0.0
4486839298,216033810,2021-05-05,0.0
4486839298,216033810,2021-05-06,0.0
4486839298,216033810,2021-05-08,0.0
4486839298,216033810,2021-05-09,0.0
4486839298,216033810,2021-05-10,0.0
4486839298,216033810,2021-05-11,0.0
4486839298,216033810,2021-05-13,0.0
4486839298,216033810,2021-05-14,0.0
4486839298,216033810,2021-05-15,0.0
4486839298,216033810,2021-05-16,0.0
4486839298,216033810,2021-05-17,0.0
4486839298,216033810,2021-05-18,0.0
4487590886,188838644,2021-05-04,
4487674206,102372068,2021-05-04,
4487693057,186150349,2021-05-01,
4487693057,186150349,2021-05-04,0.0
4487693057,186150349,2021-05-05,0.0
4487693057,186150349,2021-05-06,0.0
4487693057,186150349,2021-05-08,0.0
4487693057,186150349,2021-05-09,0.0
4487693057,186150349,2021-05-10,0.0
4487693057,186150349,2021-05-11,0.0
4487693057,186150349,2021-05-13,0.0
4487693057,186150349,2021-05-14,0.0
4487693057,186150349,2021-05-15,0.0
4487693057,186150349,2021-05-16,0.0
4487693057,186150349,2021-05-17,0.0
4487693057,186150349,2021-05-18,0.0
4488337445,68889715,2021-05-18,0.0
4501056966,26157503,2021-05-04,
4501056966,26157503,2021-05-05,27.0
4501056966,26157503,2021-05-06,24.0
4501056966,26157503,2021-05-08,21.0
4501056966,26157503,2021-05-09,17.0
4501056966,26157503,2021-05-10,18.0
4501056966,26157503,2021-05-11,14.0
4501056966,26157503,2021-05-13,14.0
4501056966,26157503,2021-05-14,14.0
4501056966,26157503,2021-05-15,14.0
4501056966,26157503,2021-05-16,14.0
4501056966,26157503,2021-05-17,14.0
4501056966,26157503,2021-05-18,14.0
4503384440,12326174,2021-04-23,30.0
4503384440,12326174,2021-04-24,30.0
4503384440,12326174,2021-04-25,30.0
4503384440,12326174,2021-04-26,30.0
4503384440,12326174,2021-04-27,30.0
4503384440,12326174,2021-04-28,30.0
4503384440,12326174,2021-04-29,30.0
4503384440,12326174,2021-05-01,44.0
4503384440,12326174,2021-05-02,56.0
4503384440,12326174,2021-05-03,56.0
4503384440,12326174,2021-05-04,60.0
4503384440,12326174,2021-05-05,60.0
4503384440,12326174,2021-05-06,45.0
4503384440,12326174,2021-05-08,57.0
4503384440,12326174,2021-05-09,57.0
4503384440,12326174,2021-05-10,30.0
4503384440,12326174,2021-05-11,30.0
4503384440,12326174,2021-05-13,30.0
4503384440,12326174,2021-05-14,30.0
4503384440,12326174,2021-05-15,30.0
4503384440,12326174,2021-05-16,30.0
4503384440,12326174,2021-05-17,30.0
4503384440,12326174,2021-05-18,31.0
4504559751,129295758,2021-04-23,4.0
4504559751,129295758,2021-04-24,4.0
4504559751,129295758,2021-04-25,4.0
4504559751,129295758,2021-04-26,4.0
4504559751,129295758,2021-04-27,4.0
4504559751,129295758,2021-04-28,4.0
4504559751,129295758,2021-04-29,4.0
4504559751,129295758,2021-05-01,7.0
4504559751,129295758,2021-05-04,7.0
4504559751,129295758,2021-05-05,6.0
4504559751,129295758,2021-05-06,7.0
4504559751,129295758,2021-05-08,7.0
4504559751,129295758,2021-05-09,6.0
4504559751,129295758,2021-05-10,4.0
4504559751,129295758,2021-05-11,4.0
4504559751,129295758,2021-05-13,4.0
4504559751,129295758,2021-05-14,4.0
4504559751,129295758,2021-05-15,4.0
4504559751,129295758,2021-05-16,4.0
4504559751,129295758,2021-05-17,4.0
4504559751,129295758,2021-05-18,4.0
4512340553,91199786,2021-04-28,0.0
4512340553,91199786,2021-04-29,0.0
4512340553,91199786,2021-05-01,0.0
4512340553,91199786,2021-05-04,0.0
4512340553,91199786,2021-05-05,0.0
4512340553,91199786,2021-05-06,0.0
4512340553,91199786,2021-05-08,0.0
4512340553,91199786,2021-05-09,0.0
4512340553,91199786,2021-05-10,0.0
4512340553,91199786,2021-05-11,0.0
4512340553,91199786,2021-05-13,0.0
4512340553,91199786,2021-05-14,0.0
4512340553,91199786,2021-05-15,0.0
4512340553,91199786,2021-05-16,0.0
4512340553,91199786,2021-05-17,0.0
4512340553,91199786,2021-05-18,0.0
4514696769,183302305,2021-04-23,0.0
4514696769,183302305,2021-04-24,0.0
4514696769,183302305,2021-04-25,0.0
4514696769,183302305,2021-04-26,0.0
4514696769,183302305,2021-04-27,0.0
4514696769,183302305,2021-04-29,0.0
4514696769,183302305,2021-05-01,0.0
4514696769,183302305,2021-05-04,0.0
4514696769,183302305,2021-05-05,0.0
4514696769,183302305,2021-05-06,0.0
4514696769,183302305,2021-05-08,0.0
4514696769,183302305,2021-05-09,0.0
4514696769,183302305,2021-05-10,0.0
4514696769,183302305,2021-05-11,0.0
4514696769,183302305,2021-05-13,0.0
4514696769,183302305,2021-05-14,0.0
4514696769,183302305,2021-05-15,0.0
4514696769,183302305,2021-05-16,0.0
4514696769,183302305,2021-05-17,0.0
4514696769,183302305,2021-05-18,0.0
4517097188,114849374,2021-04-28,0.0
4517097188,114849374,2021-05-01,0.0
4517097188,114849374,2021-05-04,0.0
4517097188,114849374,2021-05-05,0.0
4517097188,114849374,2021-05-06,0.0
4517097188,114849374,2021-05-08,0.0
4517097188,114849374,2021-05-09,0.0
4517097188,114849374,2021-05-10,0.0
4517097188,114849374,2021-05-11,0.0
4517097188,114849374,2021-05-13,0.0
4517097188,114849374,2021-05-14,0.0
4517097188,114849374,2021-05-15,0.0
4517097188,114849374,2021-05-16,0.0
4517097188,114849374,2021-05-17,0.0
4517097188,114849374,2021-05-18,0.0
4520874160,71986105,2021-04-28,0.0
4520874160,71986105,2021-04-29,0.0
4520874160,71986105,2021-05-01,0.0
4520874160,71986105,2021-05-03,0.0
4520874160,71986105,2021-05-04,0.0
4520874160,71986105,2021-05-05,0.0
4520874160,71986105,2021-05-06,0.0
4520874160,71986105,2021-05-08,0.0
4520874160,71986105,2021-05-09,0.0
4520874160,71986105,2021-05-10,0.0
4520874160,71986105,2021-05-11,0.0
4520874160,71986105,2021-05-13,0.0
4520874160,71986105,2021-05-14,0.0
4520874160,71986105,2021-05-15,0.0
4520874160,71986105,2021-05-16,0.0
4520874160,71986105,2021-05-17,0.0
4520874160,71986105,2021-05-18,0.0
4524614693,156244794,2021-04-28,1.0
4524614693,156244794,2021-04-29,1.0
4524614693,156244794,2021-05-01,2.0
4524614693,156244794,2021-05-04,2.0
4524614693,156244794,2021-05-05,1.0
4524614693,156244794,2021-05-06,1.0
4524614693,156244794,2021-05-08,2.0
4524614693,156244794,2021-05-09,2.0
4524614693,156244794,2021-05-10,1.0
4524614693,156244794,2021-05-11,1.0
4524614693,156244794,2021-05-13,1.0
4524614693,156244794,2021-05-14,1.0
4524614693,156244794,2021-05-15,1.0
4524614693,156244794,2021-05-16,1.0
4524614693,156244794,2021-05-17,1.0
4524614693,156244794,2021-05-18,1.0
4526285851,17794061,2021-04-23,5.0
4526285851,17794061,2021-04-24,5.0
4526285851,17794061,2021-04-25,5.0
4526285851,17794061,2021-04-27,5.0
4526285851,17794061,2021-04-29,5.0
4526285851,17794061,2021-04-30,7.0
4526285851,17794061,2021-05-01,7.0
4526285851,17794061,2021-05-03,7.0
4526285851,17794061,2021-05-04,9.0
4526285851,17794061,2021-05-05,9.0
4526285851,17794061,2021-05-06,10.0
4526285851,17794061,2021-05-08,10.0
4526285851,17794061,2021-05-09,5.0
4526285851,17794061,2021-05-10,5.0
4526285851,17794061,2021-05-11,5.0
4526285851,17794061,2021-05-13,5.0
4526285851,17794061,2021-05-14,5.0
4526285851,17794061,2021-05-15,5.0
4526285851,17794061,2021-05-16,5.0
4526285851,17794061,2021-05-17,5.0
4526285851,17794061,2021-05-18,5.0
4529042616,164773664,2021-04-25,0.0
4529042616,164773664,2021-04-26,0.0
4529042616,164773664,2021-04-28,0.0
4529042616,164773664,2021-04-29,0.0
4529042616,164773664,2021-05-01,0.0
4529042616,164773664,2021-05-03,0.0
4529042616,164773664,2021-05-04,0.0
4529042616,164773664,2021-05-05,0.0
4529042616,164773664,2021-05-06,0.0
4529042616,164773664,2021-05-08,0.0
4529042616,164773664,2021-05-09,0.0
4529042616,164773664,2021-05-10,0.0
4529042616,164773664,2021-05-11,0.0
4529042616,164773664,2021-05-13,0.0
4529042616,164773664,2021-05-14,0.0
4529042616,164773664,2021-05-15,0.0
4529042616,164773664,2021-05-16,0.0
4529042616,164773664,2021-05-17,0.0
4529042616,164773664,2021-05-18,0.0
4531564557,30395234,2021-04-23,25.0
4531564557,30395234,2021-04-24,25.0
4531564557,30395234,2021-04-25,25.0
4531564557,30395234,2021-04-27,25.0
4531564557,30395234,2021-04-29,25.0
4531564557,30395234,2021-05-01,43.0
4531564557,30395234,2021-05-03,43.0
4531564557,30395234,2021-05-04,37.0
4531564557,30395234,2021-05-05,38.0
4531564557,30395234,2021-05-06,46.0
4531564557,30395234,2021-05-08,50.0
4531564557,30395234,2021-05-09,50.0
4531564557,30395234,2021-05-10,25.0
4531564557,30395234,2021-05-11,25.0
4531564557,30395234,2021-05-13,25.0
4531564557,30395234,2021-05-14,25.0
4531564557,30395234,2021-05-15,25.0
4531564557,30395234,2021-05-16,25.0
4531564557,30395234,2021-05-17,25.0
4531564557,30395234,2021-05-18,25.0
4531920402,22231216,2021-04-23,0.0
4531920402,22231216,2021-04-24,0.0
4531920402,22231216,2021-04-25,0.0
4531920402,22231216,2021-04-26,0.0
4531920402,22231216,2021-04-27,0.0
4531920402,22231216,2021-04-29,0.0
4531920402,22231216,2021-05-01,0.0
4531920402,22231216,2021-05-02,0.0
4531920402,22231216,2021-05-03,0.0
4531920402,22231216,2021-05-04,0.0
4531920402,22231216,2021-05-05,0.0
4531920402,22231216,2021-05-06,0.0
4531920402,22231216,2021-05-08,0.0
4531920402,22231216,2021-05-09,0.0
4531920402,22231216,2021-05-10,0.0
4531920402,22231216,2021-05-11,0.0
4531920402,22231216,2021-05-13,0.0
4531920402,22231216,2021-05-14,0.0
4531920402,22231216,2021-05-15,0.0
4531920402,22231216,2021-05-16,0.0
4531920402,22231216,2021-05-17,0.0
4531920402,22231216,2021-05-18,0.0
4532630753,103632528,2021-04-29,0.0
4532654599,159024015,2021-04-28,0.0
4532654599,159024015,2021-04-29,0.0
4532654599,159024015,2021-05-01,0.0
4532654599,159024015,2021-05-04,0.0
4532654599,159024015,2021-05-05,0.0
4532654599,159024015,2021-05-06,0.0
4532654599,159024015,2021-05-08,0.0
4532654599,159024015,2021-05-09,0.0
4532654599,159024015,2021-05-10,0.0
4532654599,159024015,2021-05-11,0.0
4532654599,159024015,2021-05-13,0.0
4532654599,159024015,2021-05-14,0.0
4532654599,159024015,2021-05-15,0.0
4532654599,159024015,2021-05-16,0.0
4532654599,159024015,2021-05-17,0.0
4532654599,159024015,2021-05-18,0.0
4533159153,201133139,2021-04-23,1.0
4533159153,201133139,2021-04-24,1.0
4533159153,201133139,2021-04-25,1.0
4533159153,201133139,2021-04-26,1.0
4533159153,201133139,2021-04-27,1.0
4533159153,201133139,2021-04-28,1.0
4533159153,201133139,2021-04-29,1.0
4533159153,201133139,2021-05-01,2.0
4533159153,201133139,2021-05-03,2.0
4533159153,201133139,2021-05-04,1.0
4533159153,201133139,2021-05-05,2.0
4533159153,201133139,2021-05-06,2.0
4533159153,201133139,2021-05-08,2.0
4533159153,201133139,2021-05-09,2.0
4533159153,201133139,2021-05-10,1.0
4533159153,201133139,2021-05-11,1.0
4533159153,201133139,2021-05-13,1.0
4533159153,201133139,2021-05-14,1.0
4533159153,201133139,2021-05-15,1.0
4533159153,201133139,2021-05-16,1.0
4533159153,201133139,2021-05-17,1.0
4533159153,201133139,2021-05-18,1.0
4533686615,209002763,2021-04-28,3.0
4533686615,209002763,2021-04-29,3.0
4533686615,209002763,2021-05-01,4.0
4533686615,209002763,2021-05-04,4.0
4533686615,209002763,2021-05-05,4.0
4533686615,209002763,2021-05-06,5.0
4533686615,209002763,2021-05-08,5.0
4533686615,209002763,2021-05-09,4.0
4533686615,209002763,2021-05-10,3.0
4533686615,209002763,2021-05-11,3.0
4533686615,209002763,2021-05-13,3.0
4533686615,209002763,2021-05-14,3.0
4533686615,209002763,2021-05-15,3.0
4533686615,209002763,2021-05-16,3.0
4533686615,209002763,2021-05-17,3.0
4533686615,209002763,2021-05-18,3.0
4535728647,267807492,2021-04-28,7.0
4535728647,267807492,2021-04-29,7.0
4535728647,267807492,2021-05-01,7.0
4535728647,267807492,2021-05-03,12.0
4535728647,267807492,2021-05-04,12.0
4535728647,267807492,2021-05-05,10.0
4535728647,267807492,2021-05-06,12.0
4535728647,267807492,2021-05-08,13.0
4535728647,267807492,2021-05-09,13.0
4535728647,267807492,2021-05-10,7.0
4535728647,267807492,2021-05-11,7.0
4535728647,267807492,2021-05-13,7.0
4535728647,267807492,2021-05-14,7.0
4535728647,267807492,2021-05-15,7.0
4535728647,267807492,2021-05-16,7.0
4535728647,267807492,2021-05-17,7.0
4535728647,267807492,2021-05-18,7.0
4536017056,52263822,2021-04-29,3.0
4536760593,168759936,2021-04-28,0.0
4536760593,168759936,2021-04-29,0.0
4536760593,168759936,2021-05-01,0.0
4536760593,168759936,2021-05-04,0.0
4536760593,168759936,2021-05-05,0.0
4536760593,168759936,2021-05-06,0.0
4536760593,168759936,2021-05-08,0.0
4536760593,168759936,2021-05-09,0.0
4536760593,168759936,2021-05-10,0.0
4536760593,168759936,2021-05-11,0.0
4536760593,168759936,2021-05-13,0.0
4536760593,168759936,2021-05-14,0.0
4536760593,168759936,2021-05-15,0.0
4536760593,168759936,2021-05-16,0.0
4536760593,168759936,2021-05-17,0.0
4536760593,168759936,2021-05-18,0.0
4537531381,72486852,2021-04-29,0.0
4538375559,55130690,2021-04-28,0.0
4538375559,55130690,2021-04-29,0.0
4538375559,55130690,2021-05-01,0.0
4538375559,55130690,2021-05-04,0.0
4538375559,55130690,2021-05-05,0.0
4538375559,55130690,2021-05-06,0.0
4538375559,55130690,2021-05-08,0.0
4538375559,55130690,2021-05-09,0.0
4538375559,55130690,2021-05-10,0.0
4538375559,55130690,2021-05-11,0.0
4538375559,55130690,2021-05-13,0.0
4538375559,55130690,2021-05-14,0.0
4538375559,55130690,2021-05-15,0.0
4538375559,55130690,2021-05-16,0.0
4538375559,55130690,2021-05-17,0.0
4538375559,55130690,2021-05-18,0.0
4539497907,21823432,2021-04-28,0.0
4539497907,21823432,2021-04-29,0.0
4539497907,21823432,2021-05-01,0.0
4539497907,21823432,2021-05-04,0.0
4539497907,21823432,2021-05-05,0.0
4539497907,21823432,2021-05-06,0.0
4539497907,21823432,2021-05-08,0.0
4539497907,21823432,2021-05-09,0.0
4539497907,21823432,2021-05-10,0.0
4539497907,21823432,2021-05-11,0.0
4539497907,21823432,2021-05-13,0.0
4539497907,21823432,2021-05-14,0.0
4539497907,21823432,2021-05-15,0.0
4539497907,21823432,2021-05-16,0.0
4539497907,21823432,2021-05-17,0.0
4539497907,21823432,2021-05-18,0.0
4539738219,182117206,2021-04-28,0.0
4539738219,182117206,2021-05-01,0.0
4539738219,182117206,2021-05-04,0.0
4539738219,182117206,2021-05-05,0.0
4539738219,182117206,2021-05-06,0.0
4539738219,182117206,2021-05-08,0.0
4539738219,182117206,2021-05-09,0.0
4539738219,182117206,2021-05-10,0.0
4539738219,182117206,2021-05-11,0.0
4539738219,182117206,2021-05-13,0.0
4539738219,182117206,2021-05-14,0.0
4539738219,182117206,2021-05-15,0.0
4539738219,182117206,2021-05-16,0.0
4539738219,182117206,2021-05-17,0.0
4539738219,182117206,2021-05-18,0.0
4539935652,268763986,2021-04-23,0.0
4539935652,268763986,2021-04-24,0.0
4539935652,268763986,2021-04-25,0.0
4539935652,268763986,2021-04-26,0.0
4539935652,268763986,2021-04-28,0.0
4539935652,268763986,2021-04-29,0.0
4539935652,268763986,2021-05-01,0.0
4539935652,268763986,2021-05-03,0.0
4539935652,268763986,2021-05-04,0.0
4539935652,268763986,2021-05-05,0.0
4539935652,268763986,2021-05-06,0.0
4539935652,268763986,2021-05-08,0.0
4539935652,268763986,2021-05-09,0.0
4539935652,268763986,2021-05-10,0.0
4539935652,268763986,2021-05-11,0.0
4539935652,268763986,2021-05-13,0.0
4539935652,268763986,2021-05-14,0.0
4539935652,268763986,2021-05-15,0.0
4539935652,268763986,2021-05-16,0.0
4539935652,268763986,2021-05-17,0.0
4539935652,268763986,2021-05-18,0.0
4540039102,215008087,2021-04-29,0.0
4540985746,193110643,2021-04-28,0.0
4540985746,193110643,2021-04-29,0.0
4540985746,193110643,2021-05-01,0.0
4540985746,193110643,2021-05-04,0.0
4540985746,193110643,2021-05-05,0.0
4540985746,193110643,2021-05-06,0.0
4540985746,193110643,2021-05-08,0.0
4540985746,193110643,2021-05-09,0.0
4540985746,193110643,2021-05-10,0.0
4540985746,193110643,2021-05-11,0.0
4540985746,193110643,2021-05-13,0.0
4540985746,193110643,2021-05-14,0.0
4540985746,193110643,2021-05-15,0.0
4540985746,193110643,2021-05-16,0.0
4540985746,193110643,2021-05-17,0.0
4540985746,193110643,2021-05-18,0.0
4541364095,188433126,2021-04-23,0.0
4541364095,188433126,2021-04-24,0.0
4541364095,188433126,2021-04-25,0.0
4541364095,188433126,2021-04-26,0.0
4541364095,188433126,2021-04-27,0.0
4541364095,188433126,2021-04-28,0.0
4541364095,188433126,2021-04-29,0.0
4541364095,188433126,2021-05-01,0.0
4541364095,188433126,2021-05-03,0.0
4541364095,188433126,2021-05-04,0.0
4541364095,188433126,2021-05-05,0.0
4541364095,188433126,2021-05-06,0.0
4541364095,188433126,2021-05-08,0.0
4541364095,188433126,2021-05-09,0.0
4541364095,188433126,2021-05-10,0.0
4541364095,188433126,2021-05-11,0.0
4541364095,188433126,2021-05-13,0.0
4541364095,188433126,2021-05-14,0.0
4541364095,188433126,2021-05-15,0.0
4541364095,188433126,2021-05-16,0.0
4541364095,188433126,2021-05-17,0.0
4541364095,188433126,2021-05-18,0.0
4542307261,19054991,2021-04-29,15.0
4542479856,186440497,2021-04-23,0.0
4542479856,186440497,2021-04-24,0.0
4542479856,186440497,2021-04-25,0.0
4542479856,186440497,2021-04-26,0.0
4542479856,186440497,2021-04-27,0.0
4542479856,186440497,2021-04-28,0.0
4542479856,186440497,2021-04-29,0.0
4542479856,186440497,2021-05-01,0.0
4542479856,186440497,2021-05-04,0.0
4542479856,186440497,2021-05-05,0.0
4542479856,186440497,2021-05-06,0.0
4542479856,186440497,2021-05-08,0.0
4542479856,186440497,2021-05-09,0.0
4542479856,186440497,2021-05-10,0.0
4542479856,186440497,2021-05-11,0.0
4542479856,186440497,2021-05-13,0.0
4542479856,186440497,2021-05-14,0.0
4542479856,186440497,2021-05-15,0.0
4542479856,186440497,2021-05-16,0.0
4542479856,186440497,2021-05-17,0.0
4542479856,186440497,2021-05-18,0.0
4542811642,187490937,2021-04-23,0.0
4542811642,187490937,2021-04-24,0.0
4542811642,187490937,2021-04-25,0.0
4542811642,187490937,2021-04-26,0.0
4542811642,187490937,2021-04-27,0.0
4542811642,187490937,2021-04-28,0.0
4542811642,187490937,2021-04-29,0.0
4542811642,187490937,2021-04-30,0.0
4542811642,187490937,2021-05-01,0.0
4542811642,187490937,2021-05-04,0.0
4542811642,187490937,2021-05-05,0.0
4542811642,187490937,2021-05-06,0.0
4542811642,187490937,2021-05-08,0.0
4542811642,187490937,2021-05-09,0.0
4542811642,187490937,2021-05-10,0.0
4542811642,187490937,2021-05-11,0.0
4542811642,187490937,2021-05-13,0.0
4542811642,187490937,2021-05-14,0.0
4542811642,187490937,2021-05-15,0.0
4542811642,187490937,2021-05-16,0.0
4542811642,187490937,2021-05-17,0.0
4542811642,187490937,2021-05-18,0.0
4544043457,288074931,2021-04-29,96.0
4545545637,160280291,2021-04-28,0.0
4545545637,160280291,2021-04-29,0.0
4545545637,160280291,2021-05-01,0.0
4545545637,160280291,2021-05-04,0.0
4545545637,160280291,2021-05-05,0.0
4545545637,160280291,2021-05-06,0.0
4545545637,160280291,2021-05-08,0.0
4545545637,160280291,2021-05-09,0.0
4545545637,160280291,2021-05-10,0.0
4545545637,160280291,2021-05-11,0.0
4545545637,160280291,2021-05-13,0.0
4545545637,160280291,2021-05-14,0.0
4545545637,160280291,2021-05-15,0.0
4545545637,160280291,2021-05-16,0.0
4545545637,160280291,2021-05-17,0.0
4545545637,160280291,2021-05-18,0.0
4545696834,27745380,2021-04-29,9.0
4547451513,238709514,2021-04-23,0.0
4547451513,238709514,2021-04-24,0.0
4547451513,238709514,2021-04-25,0.0
4547451513,238709514,2021-04-26,0.0
4547451513,238709514,2021-04-27,0.0
4547451513,238709514,2021-04-28,0.0
4547451513,238709514,2021-04-29,0.0
4547451513,238709514,2021-05-01,0.0
4547451513,238709514,2021-05-03,0.0
4547451513,238709514,2021-05-04,0.0
4547451513,238709514,2021-05-05,0.0
4547451513,238709514,2021-05-06,0.0
4547451513,238709514,2021-05-08,0.0
4547451513,238709514,2021-05-09,0.0
4547451513,238709514,2021-05-10,0.0
4547451513,238709514,2021-05-11,0.0
4547451513,238709514,2021-05-13,0.0
4547451513,238709514,2021-05-14,0.0
4547451513,238709514,2021-05-15,0.0
4547451513,238709514,2021-05-16,0.0
4547451513,238709514,2021-05-17,0.0
4547451513,238709514,2021-05-18,0.0
4547724136,28175022,2021-04-28,618.0
4547724136,28175022,2021-04-29,624.0
4547724136,28175022,2021-05-01,649.0
4547724136,28175022,2021-05-04,1102.0
4547724136,28175022,2021-05-05,1263.0
4547724136,28175022,2021-05-06,1263.0
4547724136,28175022,2021-05-08,932.0
4547724136,28175022,2021-05-09,932.0
4547724136,28175022,2021-05-10,718.0
4547724136,28175022,2021-05-11,724.0
4547724136,28175022,2021-05-13,741.0
4547724136,28175022,2021-05-14,743.0
4547724136,28175022,2021-05-15,743.0
4547724136,28175022,2021-05-16,747.0
4547724136,28175022,2021-05-17,747.0
4547724136,28175022,2021-05-18,752.0
4548142375,188513060,2021-04-28,0.0
4548142375,188513060,2021-04-29,0.0
4548142375,188513060,2021-05-01,0.0
4548142375,188513060,2021-05-04,0.0
4548142375,188513060,2021-05-05,0.0
4548142375,188513060,2021-05-06,0.0
4548142375,188513060,2021-05-08,0.0
4548142375,188513060,2021-05-09,0.0
4548142375,188513060,2021-05-10,0.0
4548142375,188513060,2021-05-11,0.0
4548142375,188513060,2021-05-13,0.0
4548142375,188513060,2021-05-14,0.0
4548142375,188513060,2021-05-15,0.0
4548142375,188513060,2021-05-16,0.0
4548142375,188513060,2021-05-17,0.0
4548142375,188513060,2021-05-18,0.0
4548228864,299297669,2021-04-23,0.0
4548228864,299297669,2021-04-24,0.0
4548228864,299297669,2021-04-25,0.0
4548228864,299297669,2021-04-26,0.0
4548228864,299297669,2021-04-27,0.0
4548228864,299297669,2021-04-28,0.0
4548228864,299297669,2021-04-29,0.0
4548228864,299297669,2021-04-30,0.0
4548228864,299297669,2021-05-01,0.0
4548228864,299297669,2021-05-03,0.0
4548228864,299297669,2021-05-04,0.0
4548228864,299297669,2021-05-05,0.0
4548228864,299297669,2021-05-06,0.0
4548228864,299297669,2021-05-08,0.0
4548228864,299297669,2021-05-09,0.0
4548228864,299297669,2021-05-10,0.0
4548228864,299297669,2021-05-11,0.0
4548228864,299297669,2021-05-13,0.0
4548228864,299297669,2021-05-14,0.0
4548228864,299297669,2021-05-15,0.0
4548228864,299297669,2021-05-16,0.0
4548228864,299297669,2021-05-17,0.0
4548228864,299297669,2021-05-18,0.0
4548325378,284650747,2021-04-28,0.0
4548325378,284650747,2021-04-29,0.0
4548325378,284650747,2021-05-01,0.0
4548325378,284650747,2021-05-04,0.0
4548325378,284650747,2021-05-05,0.0
4548325378,284650747,2021-05-06,0.0
4548325378,284650747,2021-05-08,0.0
4548325378,284650747,2021-05-09,0.0
4548325378,284650747,2021-05-10,0.0
4548325378,284650747,2021-05-11,0.0
4548325378,284650747,2021-05-13,0.0
4548325378,284650747,2021-05-14,0.0
4548325378,284650747,2021-05-15,0.0
4548325378,284650747,2021-05-16,0.0
4548325378,284650747,2021-05-17,0.0
4548325378,284650747,2021-05-18,0.0
4548344752,278765150,2021-04-23,9.0
4548344752,278765150,2021-04-24,9.0
4548344752,278765150,2021-04-25,9.0
4548344752,278765150,2021-04-26,9.0
4548344752,278765150,2021-04-27,9.0
4548344752,278765150,2021-04-28,9.0
4548344752,278765150,2021-04-29,9.0
4548344752,278765150,2021-05-01,17.0
4548344752,278765150,2021-05-02,17.0
4548344752,278765150,2021-05-03,11.0
4548344752,278765150,2021-05-04,11.0
4548344752,278765150,2021-05-05,18.0
4548344752,278765150,2021-05-06,18.0
4548344752,278765150,2021-05-08,17.0
4548344752,278765150,2021-05-09,10.0
4548344752,278765150,2021-05-10,9.0
